Code INSEE,Type local,Valeur fonciere
69107,Maison,188191.84615384616
69108,Maison,290665.2380952381
69109,Maison,326538.46153846156
69110,Appartement,132000.0
69110,Maison,195209.2105263158
69111,Appartement,164295.0
69111,Maison,497326.6666666667
69112,Appartement,271879.0344827586
69112,Maison,581683.0410638298
69113,Appartement,151000.0
69113,Maison,308800.1185714286
69115,Appartement,179607.86363636365
69115,Maison,430238.82857142854
69116,Appartement,232442.3076923077
69116,Maison,950524.0
69117,Appartement,275000.0
69117,Maison,562540.4090909091
69118,Appartement,147366.66666666666
69118,Maison,257303.2
69119,Appartement,100000.0
69119,Maison,217917.85714285713
69120,Maison,210450.0
69121,Appartement,204968.73333333334
69121,Maison,443033.20479999995
69122,Appartement,322153.0
69122,Maison,534513.3333333334
69124,Maison,228600.0
69125,Appartement,314750.0
69125,Maison,662842.0
69126,Appartement,412780.0
69126,Maison,438050.0
69127,Appartement,265812.35
69127,Maison,682330.9375
69130,Maison,98221.6
69131,Appartement,203694.25
69131,Maison,519001.25
69132,Maison,229950.0
69133,Appartement,221398.6923076923
69133,Maison,506411.03846153844
69134,Maison,875110.0
69135,Appartement,85000.0
69135,Maison,172830.8536585366
69136,Appartement,275957.3333333333
69136,Maison,416766.1212121212
69137,Appartement,120000.0
69137,Maison,417195.6666666667
69138,Maison,100000.0
69139,Maison,224634.0909090909
69140,Appartement,303455.0
69140,Maison,468967.42
69141,Appartement,263283.22580645164
69141,Maison,422495.1395348837
69142,Appartement,1063402.1445783132
69142,Maison,3386617.0
69143,Appartement,273035.4356435643
69143,Maison,472137.39130434784
69145,Appartement,220000.0
69145,Maison,391141.6666666667
69148,Appartement,312170.0
69148,Maison,440120.14814814815
69149,Appartement,1095271.6331979695
69149,Maison,711831.9384615384
69151,Appartement,133166.66666666666
69151,Maison,263857.5
69152,Appartement,250882.5064
69152,Maison,390111.71428571426
69153,Maison,609414.7619047619
69154,Appartement,276165.8333333333
69154,Maison,517673.2631578947
69155,Maison,301076.6666666667
69156,Appartement,410000.0
69156,Maison,547671.380952381
69157,Appartement,201361.53846153847
69157,Maison,347948.1538461539
69159,Appartement,181510.375
69159,Maison,462828.7949152542
69160,Appartement,185000.0
69160,Maison,254012.85714285713
69161,Maison,134975.0
69162,Maison,268701.85375
69163,Appartement,912353.8461538461
69163,Maison,406538.0
69164,Maison,152490.9090909091
69165,Maison,346782.60869565216
69166,Maison,261898.33333333334
69168,Appartement,389010.0
69168,Maison,632708.947368421
69169,Maison,195000.0
69170,Maison,357596.0
69171,Appartement,155456.75
69171,Maison,314624.3181818182
69172,Appartement,277000.0
69172,Maison,257338.88888888888
69173,Appartement,186575.0
69173,Maison,283730.8333333333
69174,Maison,222255.0
69175,Appartement,165333.33333333334
69175,Maison,366686.21428571426
69176,Appartement,332251.35135135136
69176,Maison,431541.1111111111
69177,Appartement,140285.0
69177,Maison,343048.36842105264
69178,Appartement,60990.0
69178,Maison,254550.0
69179,Appartement,391666.6666666667
69179,Maison,376146.78571428574
69180,Appartement,213500.0
69180,Maison,264562.5
69181,Appartement,81000.0
69182,Maison,195307.0
69183,Maison,178672.72727272726
69184,Appartement,289000.0
69184,Maison,236497.57142857142
69186,Maison,130000.0
69187,Appartement,93150.0
69187,Maison,250000.0
69188,Appartement,234465.0
69188,Maison,167718.88888888888
69189,Appartement,245301.25
69189,Maison,489256.0
69190,Appartement,250526.8
69190,Maison,756201.34
69191,Appartement,409130.47826086957
69191,Maison,1051977.759493671
69192,Maison,162540.0
69193,Maison,516199.375
69194,Appartement,584323.3333333334
69194,Maison,1220662.656716418
69196,Maison,302516.6666666667
69197,Appartement,357143.5
69197,Maison,278921.3888888889
69198,Maison,272384.6153846154
69199,Appartement,449466.91891891893
69199,Maison,1000962.7567567568
69200,Appartement,132700.0
69200,Maison,318386.6666666667
69201,Appartement,221213.2
69201,Maison,156503.33333333334
69202,Appartement,388994.5474137931
69202,Maison,812540.1234567901
69203,Appartement,247925.0
69203,Maison,182645.45454545456
69204,Appartement,245163.47619047618
69204,Maison,539812.7916666666
69205,Appartement,215127.5
69205,Maison,564269.6590909091
69206,Appartement,393929.2173913043
69206,Maison,405798.73529411765
69207,Appartement,250756.25
69207,Maison,1397842.2363636363
69208,Appartement,202561.5
69208,Maison,382545.0
69209,Maison,172211.0625
69212,Appartement,303400.0
69212,Maison,513526.25
69214,Maison,197312.5
69215,Appartement,130000.0
69215,Maison,493955.9090909091
69216,Maison,289556.5
69217,Appartement,200000.0
69217,Maison,178784.35714285713
69218,Appartement,270142.85714285716
69218,Maison,320650.0
69219,Appartement,305025.0
69219,Maison,487293.7037037037
69220,Appartement,109761.90476190476
69220,Maison,200549.24227272728
69225,Maison,299672.0
69227,Appartement,201116.66666666666
69227,Maison,303691.7948717949
69228,Appartement,355254.0540540541
69228,Maison,298416.6956521739
69229,Appartement,180000.0
69229,Maison,129834.54545454546
69231,Appartement,197426.0
69231,Maison,379485.0
69233,Appartement,331715.0
69233,Maison,695176.875
69234,Appartement,175000.0
69234,Maison,353842.14285714284
69235,Appartement,201018.0
69235,Maison,407162.1111111111
69236,Maison,290737.5
69238,Appartement,185141.17647058822
69238,Maison,264910.3488372093
69239,Maison,288442.5
69240,Appartement,127500.0
69240,Maison,129307.69230769231
69241,Appartement,323517.6666666667
69241,Maison,484413.64545454545
69242,Appartement,203333.33333333334
69242,Maison,235283.92857142858
69243,Appartement,154437.86477707006
69243,Maison,269316.652173913
69244,Appartement,3396782.5219679633
69244,Maison,987823.895652174
69245,Appartement,132482.5
69245,Maison,379665.875
69246,Maison,394724.1666666667
69248,Appartement,113724.62686567164
69248,Maison,155827.95588235295
69249,Appartement,436775.0045454545
69249,Maison,394893.96774193546
69250,Appartement,1345915.717948718
69250,Maison,629868.5604651163
69252,Appartement,260000.0
69252,Maison,197500.0
69253,Maison,786000.0
69254,Appartement,142316.66666666666
69254,Maison,244032.22222222222
69255,Appartement,237203.66666666666
69255,Maison,406637.7238095238
69256,Appartement,179382.244270073
69256,Maison,375385.17391304346
69257,Appartement,200000.0
69257,Maison,314400.5
69258,Maison,105333.33333333333
69259,Appartement,5889655.540354091
69259,Maison,395823.7125
69260,Appartement,1097761.7843137255
69260,Maison,617899.0476190476
69263,Maison,152991.05263157896
69264,Appartement,276135.27855148347
69264,Maison,383946.1934042553
69265,Maison,425800.0
69266,Appartement,541463.5813879982
69266,Maison,458525.33375000005
69267,Maison,491377.6666666667
69268,Appartement,1468987.3152542373
69268,Maison,658523.7931034482
69269,Appartement,140987.5
69269,Maison,267608.3333333333
69270,Appartement,306932.0
69270,Maison,557635.8302857142
69271,Appartement,302009.4117647059
69271,Maison,480136.26666666666
69272,Appartement,343283.3333333333
69272,Maison,422274.51612903224
69273,Appartement,890608.0370370371
69273,Maison,384566.60784313723
69275,Appartement,350142.2046698113
69275,Maison,442897.38186046516
69276,Appartement,186955.26315789475
69276,Maison,410339.0888888889
69277,Appartement,508961.4130434783
69277,Maison,577601.7741935484
69278,Appartement,210126.66666666666
69278,Maison,573095.2777777778
69279,Appartement,277394.0
69279,Maison,437463.0487804878
69280,Appartement,188433.33333333334
69280,Maison,374875.0
69281,Appartement,327545.0
69281,Maison,464300.0
69282,Appartement,209950.42967741936
69282,Maison,481881.3053289473
69283,Appartement,257474.5380952381
69283,Maison,412680.67921052634
69284,Appartement,368640.0
69284,Maison,433343.40625
69285,Appartement,326652.5883333333
69285,Maison,435862.05
69286,Appartement,243337.29794520547
69286,Maison,556779.0
69287,Appartement,499790.60464285716
69287,Maison,456736.21875
69288,Appartement,214872.08
69288,Maison,404447.525
69289,Appartement,228936.66666666666
69289,Maison,435100.0
69290,Appartement,264136.07429245283
69290,Maison,482588.27796610165
69291,Appartement,226714.7142857143
69291,Maison,338727.5
69292,Appartement,274040.97826086957
69292,Maison,434332.05999999994
69293,Appartement,253568.45714285714
69293,Maison,621596.25
69294,Appartement,282102.2
69294,Maison,371746.5882352941
69295,Appartement,215866.66666666666
69295,Maison,450291.4285714286
69296,Appartement,423950.0
69296,Maison,467055.3548387097
69297,Appartement,373571.1894736842
69297,Maison,417628.89285714284
69298,Appartement,336793.75
69298,Maison,392287.95125
69299,Appartement,365600.0
69299,Maison,404026.0
69381,Appartement,412053.3965517241
69381,Maison,381200.0
69382,Appartement,1223634.3078787879
69382,Maison,331731.0
69383,Appartement,584234.981458194
69383,Maison,842816.5434782609
69384,Appartement,353981.5087619047
69384,Maison,1106882.6315789474
69385,Appartement,337859.0893609672
69385,Maison,1024283.2391304348
69386,Appartement,636369.5452849003
69386,Maison,1860833.3333333333
69387,Appartement,541620.7787641154
69387,Maison,1414415.4545454546
69388,Appartement,275283.6946349206
69388,Maison,783313.814
69389,Appartement,638219.7245876887
69389,Maison,601914.5238095238
70001,Maison,179166.66666666666
70002,Maison,34500.0
70003,Maison,60000.0
70004,Maison,123725.0
70006,Appartement,138857.14285714287
70006,Maison,126695.55555555556
70007,Maison,112500.0
70008,Maison,119000.0
70009,Maison,37500.0
70011,Maison,116628.57142857143
70012,Appartement,217800.0
70012,Maison,68770.71428571429
70013,Maison,47500.0
70014,Maison,180000.0
70015,Maison,83400.0
70016,Maison,245000.0
70017,Maison,117250.0
70018,Appartement,87666.66666666667
70018,Maison,185560.0
70020,Maison,117583.33333333333
70021,Maison,214013.33333333334
70022,Appartement,139000.0
70023,Maison,102650.0
70024,Maison,52775.0
70025,Maison,82130.0
70026,Appartement,353554.01
70026,Maison,128962.185
70028,Maison,264000.0
70030,Appartement,88300.0
70030,Maison,88300.0
70031,Maison,115025.0
70032,Maison,250325.0
70035,Maison,135833.33333333334
70036,Appartement,229500.0
70036,Maison,275666.6666666667
70037,Appartement,166400.0
70037,Maison,188300.0
70038,Maison,178180.0
70039,Maison,106909.03428571428
70040,Appartement,74500.0
70040,Maison,110250.0
70041,Maison,130333.33333333333
70042,Maison,59166.666666666664
70043,Maison,106666.66666666667
70044,Maison,212475.0
70045,Appartement,140000.0
70045,Maison,180440.0
70046,Maison,96000.0
70047,Maison,212000.0
70049,Maison,163875.42857142858
70050,Maison,285000.0
70053,Maison,117712.75
70054,Maison,40000.0
70055,Maison,124581.25
70056,Maison,91716.0
70057,Maison,80500.0
70058,Appartement,92000.0
70058,Maison,165124.54545454544
70059,Maison,171375.0
70060,Maison,35000.0
70061,Maison,88707.83333333333
70063,Maison,109766.66666666667
70064,Maison,73487.5
70065,Maison,60000.0
70066,Maison,85976.66666666667
70067,Maison,158500.0
70070,Maison,50166.666666666664
70072,Maison,17500.0
70074,Maison,71096.66666666667
70075,Maison,212000.0
70076,Maison,144500.0
70077,Maison,127500.0
70079,Appartement,205000.0
70079,Maison,173131.81818181818
70080,Maison,125975.0
70081,Maison,229100.0
70082,Maison,289333.3333333333
70083,Maison,117783.33333333333
70084,Maison,121997.5
70085,Appartement,92000.0
70085,Maison,172195.0
70086,Maison,51400.0
70087,Appartement,118750.0
70088,Maison,100610.0
70089,Maison,147722.0
70090,Appartement,110000.0
70090,Maison,147800.0
70091,Maison,25333.333333333332
70092,Maison,78000.0
70093,Appartement,202500.0
70093,Maison,112343.76923076923
70094,Maison,75000.0
70095,Maison,156190.0
70096,Maison,149272.22222222222
70097,Maison,211766.0
70098,Maison,62000.0
70099,Maison,82000.0
70100,Maison,68000.0
70101,Appartement,125700.0
70101,Maison,57625.0
70102,Appartement,140000.0
70102,Maison,207533.33333333334
70103,Maison,153250.0
70104,Maison,69475.0
70105,Maison,210040.0
70106,Maison,36600.0
70107,Appartement,145000.0
70107,Maison,277736.6666666667
70109,Appartement,136000.0
70109,Maison,180000.0
70111,Appartement,128000.0
70111,Maison,93958.33333333333
70112,Maison,71833.33333333333
70114,Maison,160971.42857142858
70116,Maison,163751.5
70117,Appartement,125800.0
70117,Maison,211743.75
70118,Maison,138166.66666666666
70119,Maison,150750.0
70120,Appartement,79050.0
70120,Maison,139507.73529411765
70121,Appartement,63000.0
70121,Maison,210765.55555555556
70122,Appartement,30000.0
70122,Maison,70678.87096774194
70124,Maison,45000.0
70125,Maison,59100.0
70126,Maison,40000.0
70127,Maison,140000.0
70128,Maison,174500.0
70130,Maison,144537.5
70132,Maison,144814.84615384616
70133,Maison,63000.0
70134,Maison,131050.0
70136,Appartement,118825.0
70136,Maison,181186.81818181818
70137,Maison,89266.66666666667
70140,Maison,437000.0
70141,Maison,116350.0
70142,Maison,148000.0
70143,Maison,79433.33333333333
70146,Maison,125316.66666666667
70147,Maison,131333.33333333334
70148,Maison,200737.5
70149,Maison,187462.5
70150,Appartement,352060.0
70150,Maison,124362.5
70151,Maison,70000.0
70152,Appartement,160000.0
70152,Maison,133237.0
70153,Appartement,80000.0
70153,Maison,82500.0
70154,Maison,248250.0
70155,Maison,172308.9090909091
70156,Maison,320000.0
70157,Appartement,98000.0
70157,Maison,134400.0
70159,Maison,175000.0
70160,Maison,103576.66666666667
70162,Maison,255960.0
70163,Maison,185850.0
70164,Maison,130400.0
70165,Maison,96900.0
70166,Maison,36000.0
70167,Maison,95742.85714285714
70168,Appartement,56428.57142857143
70168,Maison,109710.0
70169,Maison,65700.0
70170,Maison,202483.33333333334
70171,Appartement,70416.66666666667
70171,Maison,161350.0
70174,Maison,50000.0
70175,Maison,12500.0
70176,Appartement,50000.0
70176,Maison,73928.57142857143
70177,Maison,94341.73285714285
70178,Appartement,146000.0
70178,Maison,136616.66666666666
70179,Maison,174150.0
70180,Maison,68625.0
70181,Maison,156200.0
70182,Maison,75200.5
70183,Maison,59570.0
70184,Appartement,67575.0
70184,Maison,144519.25
70186,Maison,26800.0
70187,Maison,118000.0
70189,Maison,124000.0
70190,Maison,345200.0
70193,Appartement,221000.0
70193,Maison,153750.0
70194,Maison,65000.0
70195,Appartement,83000.0
70195,Maison,207740.0
70196,Maison,68975.0
70197,Maison,119502.77777777778
70198,Appartement,149000.0
70198,Maison,117932.14285714286
70199,Maison,108333.33333333333
70200,Maison,92500.0
70201,Maison,41680.0
70202,Appartement,74000.0
70202,Maison,68925.0
70203,Maison,185500.0
70204,Maison,117000.0
70205,Maison,25683.33
70206,Maison,173812.5
70207,Appartement,208294.11764705883
70207,Maison,146216.38888888888
70208,Maison,93875.0
70210,Maison,24500.0
70211,Maison,165500.0
70213,Maison,108850.0
70214,Maison,118425.0
70215,Maison,301600.0
70216,Maison,201238.46153846153
70217,Maison,99130.0
70218,Maison,44500.0
70219,Maison,153440.0
70220,Maison,96400.0
70224,Appartement,174000.0
70224,Maison,239166.66666666666
70226,Maison,153500.0
70227,Appartement,111000.0
70227,Maison,54500.0
70228,Appartement,74428.57142857143
70228,Maison,106132.15
70229,Maison,56000.0
70230,Maison,118250.0
70232,Maison,48600.0
70234,Maison,87575.0
70235,Maison,18000.0
70236,Maison,171000.0
70237,Maison,28000.0
70239,Maison,307400.0
70240,Appartement,81771.42857142857
70240,Maison,131282.35294117648
70242,Maison,102500.0
70243,Maison,115160.0
70244,Maison,18000.0
70245,Appartement,102671.42857142857
70245,Maison,147315.30357142858
70247,Maison,65535.71428571428
70248,Appartement,199000.0
70248,Maison,98462.5
70249,Maison,127775.0
70250,Maison,218518.0
70252,Maison,171666.66666666666
70253,Maison,100040.0
70254,Appartement,115000.0
70254,Maison,129666.66666666667
70255,Maison,102333.33333333333
70256,Appartement,430000.0
70256,Maison,119757.66666666667
70257,Appartement,414244.0
70257,Maison,232213.33333333334
70258,Appartement,87000.0
70258,Maison,115615.90909090909
70259,Maison,126528.57142857143
70260,Maison,152398.0
70261,Appartement,161787.5
70261,Maison,185570.2105263158
70263,Maison,169125.0
70265,Maison,69000.0
70267,Maison,88435.14285714286
70268,Maison,152466.66666666666
70271,Maison,164941.66666666666
70272,Maison,104200.0
70274,Maison,47500.0
70275,Maison,108760.0
70276,Maison,190087.5
70277,Maison,142260.0
70278,Maison,141200.0
70279,Appartement,412234.9393939394
70279,Maison,808492.3870967742
70280,Maison,119196.15384615384
70282,Appartement,65000.0
70282,Maison,117426.87454545456
70283,Appartement,92625.0
70283,Maison,162406.0
70284,Maison,96750.0
70285,Appartement,133708.16
70285,Maison,155103.2951807229
70286,Maison,334500.0
70287,Maison,15000.0
70288,Maison,235000.0
70289,Maison,27000.0
70290,Maison,111875.0
70291,Maison,196625.0
70292,Appartement,123029.5
70292,Maison,61165.192307692305
70294,Maison,175475.0
